user_id,n_touchpoints,channel_sequence,first_touch_channel,first_touch_campaign,last_touch_channel,last_touch_campaign,converted_any_yes,last_touch_yes,n_conversion_events,first_conversion_rank,any_yes_before_last,multiple_yes_events,journey_start,journey_end,all_campaigns_ordered
48706,2,Search Ads -> Direct Traffic,Search Ads,Winter Sale,Direct Traffic,-,0,0,0,,0,0,2025-02-10 09:14:00,2025-02-11 13:34:00,"Winter Sale, -"
48732,4,Direct Traffic -> Email -> Display Ads -> Referral,Direct Traffic,-,Referral,Brand Awareness,1,0,2,2.0,1,1,2025-02-10 04:15:00,2025-02-11 06:52:00,"-, Winter Sale, New Product Launch, Brand Awareness"
48740,3,Search Ads -> Social Media -> Display Ads,Search Ads,Brand Awareness,Display Ads,New Product Launch,1,0,1,2.0,1,0,2025-02-11 00:01:00,2025-02-11 16:14:00,"Brand Awareness, Retargeting, New Product Launch"
48753,5,Email -> Email -> Search Ads -> Social Media -> Search Ads,Email,Discount Offer,Search Ads,Winter Sale,1,0,2,1.0,1,1,2025-02-10 07:00:00,2025-02-11 21:43:00,"Discount Offer, Retargeting, Brand Awareness, -, Winter Sale"
48850,5,Display Ads -> Referral -> Direct Traffic -> Direct Traffic -> Direct Traffic,Display Ads,Retargeting,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 04:09:00,2025-02-11 03:03:00,"Retargeting, -, -, -, -"
48867,6,Referral -> Referral -> Direct Traffic -> Direct Traffic -> Referral -> Search Ads,Referral,-,Search Ads,Retargeting,1,0,3,1.0,1,1,2025-02-10 00:02:00,2025-02-11 22:12:00,"-, Discount Offer, -, -, New Product Launch, Retargeting"
48902,2,Display Ads -> Social Media,Display Ads,Discount Offer,Social Media,New Product Launch,0,0,0,,0,0,2025-02-10 21:43:00,2025-02-11 00:44:00,"Discount Offer, New Product Launch"
48949,3,Search Ads -> Email -> Social Media,Search Ads,Brand Awareness,Social Media,New Product Launch,1,0,1,2.0,1,0,2025-02-10 01:01:00,2025-02-11 09:15:00,"Brand Awareness, Brand Awareness, New Product Launch"
48990,7,Social Media -> Direct Traffic -> Direct Traffic -> Referral -> Social Media -> Display Ads -> Direct Traffic,Social Media,Brand Awareness,Direct Traffic,-,1,0,4,2.0,1,1,2025-02-10 07:22:00,2025-02-11 23:11:00,"Brand Awareness, -, -, Retargeting, Retargeting, Brand Awareness, -"
49007,1,Social Media,Social Media,Retargeting,Social Media,Retargeting,0,0,0,,0,0,2025-02-11 11:15:00,2025-02-11 11:15:00,Retargeting
49053,3,Referral -> Email -> Referral,Referral,Winter Sale,Referral,Discount Offer,1,1,3,1.0,1,1,2025-02-11 07:43:00,2025-02-11 20:21:00,"Winter Sale, Retargeting, Discount Offer"
49073,4,Search Ads -> Display Ads -> Email -> Social Media,Search Ads,Discount Offer,Social Media,New Product Launch,1,1,1,4.0,0,0,2025-02-10 05:53:00,2025-02-11 09:01:00,"Discount Offer, Brand Awareness, New Product Launch, New Product Launch"
49128,5,Display Ads -> Referral -> Search Ads -> Email -> Search Ads,Display Ads,Retargeting,Search Ads,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 00:56:00,2025-02-11 12:53:00,"Retargeting, Brand Awareness, Winter Sale, Retargeting, Brand Awareness"
49207,3,Email -> Direct Traffic -> Referral,Email,-,Referral,Retargeting,1,1,1,3.0,0,0,2025-02-10 21:05:00,2025-02-11 09:54:00,"-, -, Retargeting"
49220,3,Search Ads -> Direct Traffic -> Referral,Search Ads,-,Referral,-,1,0,1,1.0,1,0,2025-02-10 03:26:00,2025-02-11 20:30:00,"-, -, -"
49243,6,Display Ads -> Search Ads -> Search Ads -> Referral -> Email -> Search Ads,Display Ads,Discount Offer,Search Ads,New Product Launch,1,1,4,1.0,1,1,2025-02-10 16:41:00,2025-02-11 08:56:00,"Discount Offer, Winter Sale, Brand Awareness, Winter Sale, Brand Awareness, New Product Launch"
49271,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,1,2.0,0,0,2025-02-10 07:07:00,2025-02-11 00:00:00,"-, -"
49293,2,Email -> Social Media,Email,Brand Awareness,Social Media,New Product Launch,1,0,1,1.0,1,0,2025-02-11 10:37:00,2025-02-11 22:46:00,"Brand Awareness, New Product Launch"
49297,6,Social Media -> Email -> Direct Traffic -> Direct Traffic -> Search Ads -> Referral,Social Media,Retargeting,Referral,Discount Offer,1,0,3,1.0,1,1,2025-02-10 01:13:00,2025-02-11 22:17:00,"Retargeting, Brand Awareness, -, -, Brand Awareness, Discount Offer"
49366,3,Social Media -> Search Ads -> Search Ads,Social Media,Winter Sale,Search Ads,New Product Launch,1,0,1,2.0,1,0,2025-02-10 10:24:00,2025-02-11 12:48:00,"Winter Sale, Winter Sale, New Product Launch"
49375,2,Social Media -> Display Ads,Social Media,Brand Awareness,Display Ads,Brand Awareness,1,1,2,1.0,1,1,2025-02-10 13:47:00,2025-02-11 17:54:00,"Brand Awareness, Brand Awareness"
49394,4,Social Media -> Direct Traffic -> Email -> Email,Social Media,-,Email,Winter Sale,1,1,4,1.0,1,1,2025-02-10 20:10:00,2025-02-11 16:46:00,"-, -, Brand Awareness, Winter Sale"
49456,4,Referral -> Direct Traffic -> Referral -> Referral,Referral,Retargeting,Referral,-,1,0,1,1.0,1,0,2025-02-10 02:40:00,2025-02-11 11:01:00,"Retargeting, -, New Product Launch, -"
49478,3,Direct Traffic -> Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,0,1,1.0,1,0,2025-02-10 12:37:00,2025-02-11 04:36:00,"-, -, -"
49518,1,Email,Email,New Product Launch,Email,New Product Launch,0,0,0,,0,0,2025-02-10 05:54:00,2025-02-10 05:54:00,New Product Launch
49524,2,Social Media -> Social Media,Social Media,Winter Sale,Social Media,Retargeting,0,0,0,,0,0,2025-02-10 01:42:00,2025-02-11 20:08:00,"Winter Sale, Retargeting"
49529,4,Display Ads -> Display Ads -> Direct Traffic -> Direct Traffic,Display Ads,Brand Awareness,Direct Traffic,-,1,1,3,2.0,1,1,2025-02-10 15:19:00,2025-02-11 17:33:00,"Brand Awareness, Brand Awareness, -, -"
49647,6,Referral -> Search Ads -> Search Ads -> Email -> Email -> Social Media,Referral,Winter Sale,Social Media,-,1,0,3,1.0,1,1,2025-02-10 03:37:00,2025-02-11 12:15:00,"Winter Sale, Brand Awareness, Discount Offer, Winter Sale, -, -"
49655,4,Email -> Display Ads -> Search Ads -> Referral,Email,Brand Awareness,Referral,Brand Awareness,1,0,2,2.0,1,1,2025-02-10 04:35:00,2025-02-11 13:50:00,"Brand Awareness, New Product Launch, Brand Awareness, Brand Awareness"
49661,1,Email,Email,Discount Offer,Email,Discount Offer,1,1,1,1.0,0,0,2025-02-10 04:14:00,2025-02-10 04:14:00,Discount Offer
49665,3,Referral -> Search Ads -> Social Media,Referral,Retargeting,Social Media,Discount Offer,1,1,1,3.0,0,0,2025-02-10 00:50:00,2025-02-10 23:59:00,"Retargeting, New Product Launch, Discount Offer"
49673,6,Referral -> Social Media -> Search Ads -> Search Ads -> Email -> Social Media,Referral,Discount Offer,Social Media,Winter Sale,1,1,3,3.0,1,1,2025-02-10 08:49:00,2025-02-11 08:06:00,"Discount Offer, Retargeting, Brand Awareness, Winter Sale, -, Winter Sale"
49735,4,Search Ads -> Social Media -> Social Media -> Search Ads,Search Ads,Winter Sale,Search Ads,Brand Awareness,1,1,1,4.0,0,0,2025-02-10 00:56:00,2025-02-11 20:32:00,"Winter Sale, Discount Offer, New Product Launch, Brand Awareness"
49743,1,Referral,Referral,-,Referral,-,1,1,1,1.0,0,0,2025-02-11 15:34:00,2025-02-11 15:34:00,-
49789,7,Social Media -> Display Ads -> Search Ads -> Direct Traffic -> Search Ads -> Direct Traffic -> Display Ads,Social Media,Brand Awareness,Display Ads,New Product Launch,1,1,4,1.0,1,1,2025-02-10 04:00:00,2025-02-11 10:58:00,"Brand Awareness, Discount Offer, Retargeting, -, Brand Awareness, -, New Product Launch"
49847,4,Social Media -> Display Ads -> Referral -> Search Ads,Social Media,Brand Awareness,Search Ads,New Product Launch,1,0,1,1.0,1,0,2025-02-10 01:25:00,2025-02-11 20:49:00,"Brand Awareness, Retargeting, Discount Offer, New Product Launch"
49913,4,Email -> Display Ads -> Email -> Direct Traffic,Email,Retargeting,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 15:42:00,2025-02-11 01:12:00,"Retargeting, Brand Awareness, Discount Offer, -"
49967,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,New Product Launch,1,1,2,1.0,1,1,2025-02-11 13:13:00,2025-02-11 16:57:00,"-, New Product Launch"
49985,3,Search Ads -> Referral -> Direct Traffic,Search Ads,Discount Offer,Direct Traffic,-,0,0,0,,0,0,2025-02-10 01:10:00,2025-02-11 20:09:00,"Discount Offer, New Product Launch, -"
49991,4,Social Media -> Email -> Referral -> Referral,Social Media,Winter Sale,Referral,Brand Awareness,1,1,4,1.0,1,1,2025-02-10 18:35:00,2025-02-11 12:53:00,"Winter Sale, Winter Sale, New Product Launch, Brand Awareness"
50166,4,Email -> Search Ads -> Display Ads -> Display Ads,Email,Brand Awareness,Display Ads,Winter Sale,1,1,3,2.0,1,1,2025-02-10 05:36:00,2025-02-11 20:22:00,"Brand Awareness, -, Discount Offer, Winter Sale"
50176,1,Display Ads,Display Ads,New Product Launch,Display Ads,New Product Launch,1,1,1,1.0,0,0,2025-02-10 18:08:00,2025-02-10 18:08:00,New Product Launch
50216,3,Referral -> Social Media -> Email,Referral,Discount Offer,Email,Discount Offer,1,0,1,2.0,1,0,2025-02-10 20:01:00,2025-02-11 08:53:00,"Discount Offer, Discount Offer, Discount Offer"
50250,3,Referral -> Referral -> Social Media,Referral,Retargeting,Social Media,Winter Sale,0,0,0,,0,0,2025-02-10 13:59:00,2025-02-11 16:05:00,"Retargeting, Retargeting, Winter Sale"
50264,4,Search Ads -> Referral -> Social Media -> Search Ads,Search Ads,Retargeting,Search Ads,Winter Sale,1,1,3,2.0,1,1,2025-02-10 07:08:00,2025-02-11 20:04:00,"Retargeting, New Product Launch, Brand Awareness, Winter Sale"
50281,2,Email -> Search Ads,Email,-,Search Ads,Retargeting,1,1,2,1.0,1,1,2025-02-11 18:23:00,2025-02-11 23:21:00,"-, Retargeting"
50295,3,Social Media -> Social Media -> Direct Traffic,Social Media,Discount Offer,Direct Traffic,-,0,0,0,,0,0,2025-02-10 01:04:00,2025-02-11 03:24:00,"Discount Offer, Winter Sale, -"
50311,3,Referral -> Display Ads -> Social Media,Referral,-,Social Media,Discount Offer,1,0,2,1.0,1,1,2025-02-10 05:26:00,2025-02-11 00:23:00,"-, Brand Awareness, Discount Offer"
50366,2,Email -> Referral,Email,Brand Awareness,Referral,Winter Sale,1,1,1,2.0,0,0,2025-02-10 22:54:00,2025-02-11 17:51:00,"Brand Awareness, Winter Sale"
50369,4,Search Ads -> Social Media -> Display Ads -> Email,Search Ads,Discount Offer,Email,-,1,1,1,4.0,0,0,2025-02-10 07:51:00,2025-02-11 14:04:00,"Discount Offer, Winter Sale, -, -"
50453,4,Referral -> Direct Traffic -> Direct Traffic -> Email,Referral,Retargeting,Email,Retargeting,1,0,2,2.0,1,1,2025-02-10 02:47:00,2025-02-11 17:51:00,"Retargeting, -, -, Retargeting"
50501,4,Direct Traffic -> Search Ads -> Display Ads -> Search Ads,Direct Traffic,-,Search Ads,-,1,1,4,1.0,1,1,2025-02-10 09:56:00,2025-02-11 23:23:00,"-, Retargeting, -, -"
50574,4,Display Ads -> Email -> Direct Traffic -> Search Ads,Display Ads,Brand Awareness,Search Ads,Brand Awareness,1,0,1,3.0,1,0,2025-02-10 18:46:00,2025-02-11 11:20:00,"Brand Awareness, -, -, Brand Awareness"
50636,8,Referral -> Search Ads -> Direct Traffic -> Display Ads -> Social Media -> Search Ads -> Email -> Search Ads,Referral,New Product Launch,Search Ads,Winter Sale,1,0,3,3.0,1,1,2025-02-10 06:44:00,2025-02-11 23:16:00,"New Product Launch, Retargeting, -, -, -, Discount Offer, New Product Launch, Winter Sale"
50653,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,1,1.0,0,0,2025-02-10 01:05:00,2025-02-10 01:05:00,-
50693,1,Social Media,Social Media,Retargeting,Social Media,Retargeting,0,0,0,,0,0,2025-02-10 17:05:00,2025-02-10 17:05:00,Retargeting
50704,4,Direct Traffic -> Direct Traffic -> Email -> Search Ads,Direct Traffic,-,Search Ads,Brand Awareness,0,0,0,,0,0,2025-02-11 02:48:00,2025-02-11 08:48:00,"-, -, Retargeting, Brand Awareness"
50783,3,Display Ads -> Direct Traffic -> Referral,Display Ads,Brand Awareness,Referral,Discount Offer,1,0,1,1.0,1,0,2025-02-10 15:03:00,2025-02-11 11:01:00,"Brand Awareness, -, Discount Offer"
50839,6,Email -> Referral -> Email -> Referral -> Referral -> Social Media,Email,Brand Awareness,Social Media,Brand Awareness,1,1,2,5.0,1,1,2025-02-10 04:26:00,2025-02-11 03:58:00,"Brand Awareness, Discount Offer, Winter Sale, Brand Awareness, Retargeting, Brand Awareness"
50840,4,Display Ads -> Referral -> Display Ads -> Referral,Display Ads,New Product Launch,Referral,Winter Sale,1,1,4,1.0,1,1,2025-02-10 02:12:00,2025-02-10 23:15:00,"New Product Launch, Winter Sale, Discount Offer, Winter Sale"
50905,4,Display Ads -> Display Ads -> Direct Traffic -> Social Media,Display Ads,Retargeting,Social Media,Brand Awareness,1,0,2,2.0,1,1,2025-02-10 09:31:00,2025-02-11 22:04:00,"Retargeting, New Product Launch, -, Brand Awareness"
50926,4,Direct Traffic -> Email -> Social Media -> Display Ads,Direct Traffic,-,Display Ads,New Product Launch,0,0,0,,0,0,2025-02-10 09:28:00,2025-02-11 23:32:00,"-, Discount Offer, Discount Offer, New Product Launch"
50942,3,Direct Traffic -> Search Ads -> Email,Direct Traffic,-,Email,Brand Awareness,1,1,1,3.0,0,0,2025-02-10 16:55:00,2025-02-11 21:26:00,"-, Discount Offer, Brand Awareness"
50952,5,Direct Traffic -> Direct Traffic -> Search Ads -> Search Ads -> Email,Direct Traffic,-,Email,Retargeting,1,1,3,3.0,1,1,2025-02-10 12:17:00,2025-02-11 21:56:00,"-, -, -, Winter Sale, Retargeting"
50993,3,Display Ads -> Social Media -> Search Ads,Display Ads,Discount Offer,Search Ads,New Product Launch,1,0,1,2.0,1,0,2025-02-10 11:20:00,2025-02-11 14:09:00,"Discount Offer, Discount Offer, New Product Launch"
51018,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,0,0,0,,0,0,2025-02-11 02:16:00,2025-02-11 23:51:00,"-, -"
51020,7,Display Ads -> Display Ads -> Social Media -> Referral -> Email -> Social Media -> Social Media,Display Ads,Winter Sale,Social Media,Brand Awareness,1,1,2,6.0,1,1,2025-02-10 04:46:00,2025-02-11 07:55:00,"Winter Sale, Retargeting, -, Brand Awareness, Retargeting, New Product Launch, Brand Awareness"
51057,5,Search Ads -> Referral -> Direct Traffic -> Search Ads -> Direct Traffic,Search Ads,Winter Sale,Direct Traffic,-,1,0,4,1.0,1,1,2025-02-10 00:37:00,2025-02-10 23:30:00,"Winter Sale, Winter Sale, -, New Product Launch, -"
51068,8,Social Media -> Direct Traffic -> Social Media -> Social Media -> Email -> Display Ads -> Search Ads -> Direct Traffic,Social Media,Discount Offer,Direct Traffic,-,1,0,1,1.0,1,0,2025-02-10 00:59:00,2025-02-11 21:51:00,"Discount Offer, -, -, New Product Launch, -, Brand Awareness, Discount Offer, -"
51115,1,Display Ads,Display Ads,Retargeting,Display Ads,Retargeting,1,1,1,1.0,0,0,2025-02-11 10:54:00,2025-02-11 10:54:00,Retargeting
51208,3,Referral -> Direct Traffic -> Social Media,Referral,-,Social Media,-,0,0,0,,0,0,2025-02-10 05:53:00,2025-02-11 13:07:00,"-, -, -"
51223,5,Referral -> Display Ads -> Referral -> Social Media -> Search Ads,Referral,New Product Launch,Search Ads,Retargeting,1,1,3,2.0,1,1,2025-02-10 10:11:00,2025-02-11 18:44:00,"New Product Launch, -, Winter Sale, Retargeting, Retargeting"
51237,1,Email,Email,Discount Offer,Email,Discount Offer,0,0,0,,0,0,2025-02-11 22:01:00,2025-02-11 22:01:00,Discount Offer
51268,2,Display Ads -> Display Ads,Display Ads,Brand Awareness,Display Ads,New Product Launch,1,1,1,2.0,0,0,2025-02-10 01:58:00,2025-02-11 16:50:00,"Brand Awareness, New Product Launch"
51319,5,Direct Traffic -> Direct Traffic -> Referral -> Email -> Email,Direct Traffic,-,Email,New Product Launch,1,0,2,1.0,1,1,2025-02-11 02:35:00,2025-02-11 20:08:00,"-, -, Brand Awareness, -, New Product Launch"
51399,5,Social Media -> Referral -> Display Ads -> Display Ads -> Direct Traffic,Social Media,Winter Sale,Direct Traffic,-,1,1,3,2.0,1,1,2025-02-10 17:10:00,2025-02-11 17:48:00,"Winter Sale, -, Brand Awareness, Retargeting, -"
51412,1,Social Media,Social Media,New Product Launch,Social Media,New Product Launch,0,0,0,,0,0,2025-02-11 20:03:00,2025-02-11 20:03:00,New Product Launch
51437,4,Social Media -> Referral -> Social Media -> Email,Social Media,-,Email,Retargeting,1,0,2,1.0,1,1,2025-02-10 11:53:00,2025-02-11 23:42:00,"-, Winter Sale, Winter Sale, Retargeting"
51554,5,Email -> Email -> Direct Traffic -> Display Ads -> Referral,Email,Retargeting,Referral,Discount Offer,1,1,2,3.0,1,1,2025-02-10 03:26:00,2025-02-11 10:23:00,"Retargeting, Retargeting, -, Retargeting, Discount Offer"
51558,4,Direct Traffic -> Social Media -> Search Ads -> Social Media,Direct Traffic,-,Social Media,New Product Launch,1,1,1,4.0,0,0,2025-02-10 07:06:00,2025-02-11 16:56:00,"-, Brand Awareness, Retargeting, New Product Launch"
51578,3,Display Ads -> Email -> Search Ads,Display Ads,New Product Launch,Search Ads,-,1,0,2,1.0,1,1,2025-02-10 02:22:00,2025-02-11 18:04:00,"New Product Launch, -, -"
51640,5,Display Ads -> Display Ads -> Social Media -> Referral -> Direct Traffic,Display Ads,Brand Awareness,Direct Traffic,-,1,1,2,2.0,1,1,2025-02-10 07:13:00,2025-02-11 23:22:00,"Brand Awareness, -, Retargeting, New Product Launch, -"
51664,5,Search Ads -> Display Ads -> Direct Traffic -> Display Ads -> Social Media,Search Ads,-,Social Media,-,1,1,3,1.0,1,1,2025-02-10 01:05:00,2025-02-11 19:00:00,"-, Discount Offer, -, Discount Offer, -"
51669,3,Display Ads -> Search Ads -> Search Ads,Display Ads,Discount Offer,Search Ads,New Product Launch,1,1,3,1.0,1,1,2025-02-10 02:00:00,2025-02-10 21:54:00,"Discount Offer, Brand Awareness, New Product Launch"
51785,4,Display Ads -> Display Ads -> Search Ads -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,0,0,0,,0,0,2025-02-10 09:54:00,2025-02-11 23:27:00,"Discount Offer, Winter Sale, Brand Awareness, -"
51786,3,Social Media -> Referral -> Search Ads,Social Media,Winter Sale,Search Ads,Discount Offer,1,0,1,2.0,1,0,2025-02-10 04:50:00,2025-02-11 20:13:00,"Winter Sale, Retargeting, Discount Offer"
51813,5,Referral -> Email -> Email -> Email -> Email,Referral,New Product Launch,Email,Brand Awareness,1,1,3,3.0,1,1,2025-02-10 06:07:00,2025-02-11 05:13:00,"New Product Launch, New Product Launch, Discount Offer, Winter Sale, Brand Awareness"
51871,3,Email -> Direct Traffic -> Direct Traffic,Email,Retargeting,Direct Traffic,-,1,1,3,1.0,1,1,2025-02-11 05:42:00,2025-02-11 16:24:00,"Retargeting, -, -"
51934,3,Email -> Social Media -> Search Ads,Email,Retargeting,Search Ads,-,1,0,1,1.0,1,0,2025-02-10 12:56:00,2025-02-11 04:04:00,"Retargeting, Retargeting, -"
51992,1,Social Media,Social Media,Discount Offer,Social Media,Discount Offer,0,0,0,,0,0,2025-02-11 20:59:00,2025-02-11 20:59:00,Discount Offer
52013,4,Email -> Search Ads -> Search Ads -> Display Ads,Email,Retargeting,Display Ads,New Product Launch,0,0,0,,0,0,2025-02-10 03:48:00,2025-02-11 17:48:00,"Retargeting, Brand Awareness, Brand Awareness, New Product Launch"
52113,3,Display Ads -> Email -> Display Ads,Display Ads,Brand Awareness,Display Ads,Discount Offer,1,1,2,2.0,1,1,2025-02-10 01:32:00,2025-02-11 23:36:00,"Brand Awareness, Winter Sale, Discount Offer"
52130,5,Social Media -> Direct Traffic -> Search Ads -> Direct Traffic -> Social Media,Social Media,New Product Launch,Social Media,Discount Offer,1,0,1,2.0,1,0,2025-02-10 01:05:00,2025-02-11 22:29:00,"New Product Launch, -, Discount Offer, -, Discount Offer"
52142,3,Search Ads -> Search Ads -> Direct Traffic,Search Ads,Retargeting,Direct Traffic,-,1,1,3,1.0,1,1,2025-02-10 02:45:00,2025-02-11 07:13:00,"Retargeting, Retargeting, -"
52154,1,Email,Email,-,Email,-,1,1,1,1.0,0,0,2025-02-11 21:57:00,2025-02-11 21:57:00,-
52231,1,Social Media,Social Media,Winter Sale,Social Media,Winter Sale,0,0,0,,0,0,2025-02-10 11:08:00,2025-02-10 11:08:00,Winter Sale
52236,2,Search Ads -> Display Ads,Search Ads,Brand Awareness,Display Ads,New Product Launch,0,0,0,,0,0,2025-02-10 08:59:00,2025-02-11 06:11:00,"Brand Awareness, New Product Launch"
52260,7,Direct Traffic -> Direct Traffic -> Search Ads -> Referral -> Search Ads -> Email -> Email,Direct Traffic,-,Email,Winter Sale,1,0,3,4.0,1,1,2025-02-10 00:15:00,2025-02-11 20:52:00,"-, -, Brand Awareness, Winter Sale, Discount Offer, Brand Awareness, Winter Sale"
52274,3,Email -> Referral -> Social Media,Email,Discount Offer,Social Media,-,1,0,1,1.0,1,0,2025-02-10 08:42:00,2025-02-11 11:15:00,"Discount Offer, Brand Awareness, -"
52282,8,Social Media -> Email -> Email -> Email -> Email -> Direct Traffic -> Search Ads -> Display Ads,Social Media,Winter Sale,Display Ads,Winter Sale,1,1,7,1.0,1,1,2025-02-10 04:45:00,2025-02-11 20:22:00,"Winter Sale, Winter Sale, Discount Offer, Winter Sale, -, -, Brand Awareness, Winter Sale"
52317,3,Email -> Referral -> Social Media,Email,Discount Offer,Social Media,Discount Offer,1,0,1,1.0,1,0,2025-02-10 03:43:00,2025-02-11 21:17:00,"Discount Offer, Winter Sale, Discount Offer"
52320,5,Social Media -> Referral -> Search Ads -> Referral -> Search Ads,Social Media,-,Search Ads,Discount Offer,1,0,1,3.0,1,0,2025-02-10 06:55:00,2025-02-11 22:04:00,"-, Winter Sale, Winter Sale, Winter Sale, Discount Offer"
52328,4,Email -> Search Ads -> Referral -> Direct Traffic,Email,New Product Launch,Direct Traffic,-,1,1,2,3.0,1,1,2025-02-10 08:17:00,2025-02-11 23:02:00,"New Product Launch, Retargeting, New Product Launch, -"
